ID,Teff,logg,FeH,L,eTeff,elogg,eFeH,eL,M,R,eM,eR
KIC9328372,1.1732512785141822,-0.21160881751729815,1.1261581854621159,0.8993779745233424,0.21571764330815013,0.130912991115436,0.49215816126339523,0.21168812226938702,1.6138902822899528,0.4731072797950285,0.4203873876442395,0.16464162391988552
*_alf_Cen_A,-0.897638097244059,0.943295768098377,1.3230214499674742,-0.9388238172045833,0.0350541170375744,0.2636768460309757,0.049215816126339525,0.0012186973204826028,-0.5116273928821129,-0.8893737373746852,0.15655370978604452,0.012078732421717324
EPIC219511354_A,-2.971196978838238,1.7343263061913012,0.6832158403250603,-1.354399603489151,0.1765109616368938,0.08437659072991223,0.14764744837901855,0.024780178849812925,-1.7098654023983764,-1.6068504432246942,0.03612777918139489,0.01691022539040425
KIC10385708,-0.27205693165042366,-0.570209328119423,0.9342165025693918,-0.050799703012926696,0.1483058797743532,0.08741647362597106,0.49215816126339523,0.12928338267889708,0.18684300462485556,0.4368710825298768,0.5501115127342117,0.10816862897276842
KIC3534307,-0.9596569196951522,-0.195788206755439,-0.8424744595914648,-0.7401761539659191,0.1590917619397607,0.09492366457115126,0.615197701579244,0.07126358702267922,-1.4208431689472176,-0.35066227136609285,0.7225555836278977,0.1570235214823252
KIC11757831,1.6640089170402237,-0.3750884620565015,0.24027349518800456,1.3023605551629232,0.18875293789463135,0.0738295168886732,0.8612767822109415,0.2508217748934321,1.3489532349597235,0.5673213926844239,0.7225555836278978,0.1570235214823252
KIC9970397_B,0.22679011849967348,1.0978103998725293,-1.3838484369811994,-0.8798063682980126,0.33705881766898454,0.028477099371345377,0.49215816126339523,0.05994975235674004,-1.1619274181472214,-1.1505159323322138,0.051181020506976094,0.012561881718586016
TIC278683641_A,-0.5309181036202038,-0.06922332066057058,1.7694089022333734,-0.36766100633840354,0.2966117595487064,0.005273536920619514,0.019194168289272413,0.05687254162252147,0.4638226450155486,0.06484612394098341,0.04214907571162737,0.007247239453030394
*_18_Sco,-0.8437086864170215,1.5761201985727191,0.48635257581970215,-1.1094414420721477,0.0808941162405563,0.2636768460309757,0.049215816126339525,0.004468556841769543,-0.8367774055146672,-1.348365569399944,0.21074537855813685,0.02174171835909118
KIC7670943,0.8793359895068276,0.45813037140137897,-0.010727167056326951,-0.3193193459592602,0.2966117595487064,0.042188295364956115,0.3549002996297688,0.06905951482734748,0.2590985629876454,-0.4062244405059923,0.2739689921255779,0.04348343671818237
EPIC206078331,-0.8841557445372996,0.8694662512097026,-0.5471795628334277,-0.9757909692592224,0.21032470222544636,0.06328244304743416,0.5413739773897347,0.0503699712344501,-1.5412690995518674,-1.099543681512567,0.24085186120929925,0.07247239453030394
KIC10709834,1.0006771638676621,-0.2590706498028756,-0.05502140157003256,0.7653212692702561,0.22650352547355762,0.05273536920619514,0.44294234513705566,0.18806746282933628,1.1683143390527488,0.42237660362381596,0.21074537855813685,0.06039366210858662
KIC8006161,-1.749722788311252,1.8582544238258614,2.0120428757362276,-1.2743718127774601,0.2076282316840945,0.03480534367608879,0.49215816126339523,0.019499157127721645,-1.3076427941788469,-1.59549643474828,0.18304741451906742,0.025365338085606377
KIC3633889,0.849674813551957,0.7112601435911159,-0.2518846660753906,-0.4212836884396381,0.13212705652624196,0.06350179581564734,0.49215816126339523,0.09420422432617657,0.07243837055043764,-0.6357203565186215,0.35413688938558846,0.08578451530856064
KIC9787965,0.1701642371312841,-1.134477778625712,0.34362670905331755,1.5554433653831439,0.17527058518787197,0.10337377973834896,0.49215816126339523,0.3183864185257132,0.6866106166341512,1.1519320418955419,0.5061727421081446,0.19672850241095158
KIC8677016,0.29959482311617414,0.45285683448076236,-0.9901219079704835,-0.09751643363142656,0.20223529060139073,0.07345186836271379,0.4970797428760292,0.1635484873762224,-0.6922662887890875,-0.6308888635499345,0.38016470834217764,0.0767089326233338
KIC8027956,-0.4581133990037031,-0.570209328119423,0.5454115551713097,-0.16007622941620014,0.18875293789463135,0.08840058944487554,0.49215816126339523,0.121124357267896,-0.10820052535653696,0.34507271612482504,0.32881308945125876,0.11708617473086277
KIC8516041,0.20791482471021036,0.5530540359725338,1.224589817714795,-0.5866202915851112,0.17527058518787197,0.097560433031461,0.7382372418950928,0.09031370171699853,-0.6380746200169944,-0.6888667791741777,0.7526620662790602,0.14494478906060787
V565_Lyr B,-1.9061180797096609,1.5339319032077632,1.7167479789781903,-1.2548726556497385,0.33705881766898454,0.042188295364956115,0.24607908063169762,0.031279897892386804,-1.607503361384424,-1.4836473725231778,0.018063889590697445,0.02174171835909118
KIC11133100,0.22948658904102537,-1.5405401215134145,0.3387051274406836,4.56400081721453,0.1375199976089457,0.13711195993610736,0.7382372418950928,0.537730352270571,1.2285273043550737,1.8959819590733296,1.2644722713488212,0.3261257753863677
KIC2998253,0.5287948191310836,0.4686774452426215,0.6192352793608189,-0.25879071237529094,0.14560940923300134,0.15778868344040226,0.49215816126339523,0.10697259780559328,0.39758838318299194,-0.3868984686312446,0.36626122154645135,0.14834122353262272
KIC8981766,0.2699336471613035,-0.4330973681833168,-0.5471795628334277,4.2837004335035305,0.1941458789773351,0.07646628534898295,1.230395403158488,0.5455069455876154,1.108101373750424,0.5673213926844239,0.6021296530232482,0.12078732421717324
KIC6592305,-0.013195759680643515,-1.4403429200216453,0.6340000241987207,1.257268754305067,0.1483058797743532,0.054294384926037886,0.49215816126339523,0.24221325450609035,0.9997180362062406,1.6012608879834271,0.33220979314341087,0.09718170404550931
KIC12069569,0.5935101121235287,-1.5721813430371328,-0.19774726833641715,2.1253874789288414,0.1590917619397607,0.1318658427707066,0.49215816126339523,0.33669878342257004,1.0057393327364723,1.7607001559500954,0.44200830396850305,0.22151992677277957
KIC4349452,0.3831854098980823,0.7323542912735963,0.0434102306826465,-0.5626200790204071,0.2561647014284283,0.05273536920619514,0.024607908063169762,0.0618549825010945,0.3253328248202021,-0.6405518494873084,0.12042593060464962,0.02415746484343465
KIC10191056_Ab,1.2064178661728107,0.041520954672438735,0.9391380841820257,0.33935811949077527,0.41876187507194645,0.08437659072991223,0.03445107128843766,0.1865317807108664,1.3068041592480968,0.1783862087051261,0.09634074448371971,0.07247239453030394
EPIC210822691_B,-1.5581655210536147,1.7501469169531605,0.3387051274406836,-1.2451230770858777,0.17988154981358367,0.17402671838044398,0.24607908063169762,0.034935989853834615,-1.4208431689472176,-1.5585355135378252,0.054191668772092326,0.009662985937373858
KIC9202077,-0.048249876718217906,-0.7495095834204879,1.0670992061105085,0.7206357008525609,0.18875293789463135,0.08567613788618665,0.49215816126339523,0.19350777763456076,1.4934643516853032,0.9562565766637219,0.7803038666747438,0.15185133457907807
KIC10290021,0.21061129525156225,-0.9815452079277467,0.6340000241987207,0.9785933003547118,0.15100235031570508,0.07646628534898295,0.615197701579244,0.21692832291226385,1.0478884084481004,1.1229430840834203,0.7225555836278977,0.1570235214823252
KIC5184732,-0.7843863345072802,0.599461160873985,2.1104745079889065,-0.82020394467761,0.2076282316840945,0.04640712490145173,0.49215816126339523,0.05199775234059106,-0.28944155091653473,-0.6391024015967024,0.29745204859348456,0.04348343671818237
