ID,Teff,logg,FeH,L,logL,eTeff,elogg,eFeH,eL,elogL,M,R,logR,eM,eR,elogR
KIC1872469,-0.26714396778447574,0.06763195190425604,0.8431156767989533,-0.30960531824008025,-0.07187518174967399,0.2466212413509422,0.011070862521120432,0.21370096008208145,0.0384817536450843,0.07617127204063137,0.07487983751294801,-0.19248490319135406,-0.004451266420972244,0.21113759714651087,0.029624820682458634,0.03980351284735041
KIC10777816,1.7927682077721083,1.6677766177618092,-0.05111230616520462,-0.7283874314968006,-1.3868776340224822,0.2591916036505431,0.010530820446919435,0.21370096008208145,0.003371027491945385,0.01815377886882306,0.6428574232252556,-0.9934718703339409,-1.4567129803942853,0.2277145159307411,0.015478576943877196,0.03915941179295347
KIC4280299,1.5129441907073462,1.293527460340519,0.05389592421995608,-0.615036632080137,-0.8851975787527705,0.25394119877890947,0.011610904595321428,0.21370096008208145,0.005688608892657838,0.02094572029114003,1.2082176007084755,-0.7878811008755823,-0.9879483092769433,0.2743916293494945,0.020729537223572247,0.04275520693118645
EPIC201436530,-0.16954839226513624,-0.4024746736877107,-1.0584544180003954,-0.2947336090809267,-0.042640792404868504,0.2663119983839357,0.07020546964612956,0.030581344287608205,0.014741819256104537,0.028624582689311024,-0.9965125975941405,-0.18721434977628712,0.0026185670873156578,0.1308704114544489,0.016458233712477018,0.022043509450240032
EPIC246310887,-0.4798497920711925,0.053860879012131546,0.794848735814897,-0.5163752956488438,-0.5643308996039312,0.2655318619600814,0.05400420742009967,0.02652839504467218,0.016766331954235988,0.04868982992466926,-1.0401360680789569,-0.4581874119709978,-0.39243512942166964,0.2791902111028243,0.030369359826594496,0.04832234214560706
EPIC220386827,-0.4535530632740691,-0.3727723596066556,0.09368851678696431,-0.1914067706007809,0.14434480250467482,0.2655318619600814,0.05940462816210963,0.02800219476937619,0.029365863239209238,0.0498460133555549,-0.5471908516005327,-0.017929660162237644,0.218831677027708,0.32281368158764057,0.04055779022003265,0.0494432778841642
KIC4850790,0.013732444366752092,-0.042266610195646065,-0.7169013318002412,-0.3472506356887256,-0.1489087477755344,0.27071535614401854,0.011610904595321428,0.21370096008208145,0.028232355245042594,0.05937188998955959,-0.8817828702190736,-0.27467810607687904,-0.11761897653312156,0.17362141252956886,0.028174928664930897,0.03976907011488572
KIC5358184,-0.380959891560457,0.17510032467025452,0.7425288455879047,-0.4104574011627016,-0.28931069335777143,0.27398140986062125,0.011610904595321428,0.21370096008208145,0.020752887997288774,0.04839979016974246,-0.34390547914128883,-0.3326346005072445,-0.20091012343791492,0.19499691306712885,0.027195271896331075,0.039805122385230846
KIC6522489,1.4548215829162159,1.282726618856499,0.48866684300763896,-0.5916440188674368,-0.8017663337618748,0.3088929470116823,0.012690988743723422,0.21370096008208145,0.025668162114372516,0.08815360375511393,1.3508663491938246,-0.7706391417482253,-0.9526631058453804,0.2804989152173688,0.021043027389524186,0.04273954130954546
EPIC210970373,1.4450707558782412,0.5831021117291075,-0.5153592194469677,-0.45633223947605855,-0.4014665854332262,0.27043472023506826,0.07830610075914451,0.03316049380584022,0.010866717809504196,0.027921501079815975,0.22930692302919717,-0.584563135120375,-0.6028468472608578,0.22684204652104475,0.017241959127356876,0.030066306551220393
KIC8747415,1.482853895813949,1.1577068786789684,-0.09458939804397293,-0.5852118877235868,-0.7797211489909692,0.2569037882451934,0.010800841484019934,0.21370096008208145,0.020703481375609952,0.07032274110563044,0.7445001094548781,-0.7636052061496784,-0.938422724501964,0.23469427120831168,0.019632321642740442,0.039627005512434345
EPIC211722159,0.9559516002517456,0.8207206243775463,-0.6608969422614887,-0.6601546747215524,-1.062736379066938,0.2730811147536807,0.08910694224316446,0.04052949242936027,0.008429675622045928,0.03563897899693063,-0.9092656566245078,-0.8367267873579693,-1.0909599737603053,0.20066796423015498,0.015086714236437267,0.032543774092223685
EPIC245975499,0.5825380513325933,0.35358423019368407,-0.3506621002112947,-0.45309268205629905,-0.3932258732091129,0.26719339940600595,0.0648050489041196,0.027633744838200185,0.021531490003319036,0.05451259798942839,-0.5122920752126796,-0.4885567717975924,-0.44126619993575134,0.2879149051997876,0.02743038952079503,0.0445836949083824
KIC7691871,-0.7331451431908449,0.10543489709832644,1.4271088177129172,-0.4304728768961273,-0.3370772379415589,0.23126921107918152,0.010530820446919435,0.21370096008208145,0.018962029642192787,0.046208013067660036,-0.20780025122866147,-0.2638431022161652,-0.10237756501029861,0.20066796423015498,0.02842963942476685,0.03986297688175605
KIC6188275,-0.22032895337611122,0.11326550717424062,0.5535140308946154,-0.38275682550451334,-0.2259328499237626,0.22335705131870306,0.011070862521120432,0.21370096008208145,0.03956153588859805,0.08717563905844136,-0.3740056737758117,-0.2955252021126834,-0.14723207384888787,0.21026512773681455,0.030016683389898564,0.04291970828342383
KIC6041223,-0.42585734850494067,0.0017468188517345093,0.6666281597656482,-0.32413929258238455,-0.10108547268930879,0.2201588431623969,0.010260799409818937,0.21370096008208145,0.03818952769937628,0.07699676635843072,-0.2030016694753322,-0.18905610450125468,0.00015054260112530896,0.20023172952530682,0.02970319322394662,0.03982886903577287
KIC5111940,0.23215517749396103,-0.002573517741872988,0.6714180088709362,0.09898912855754473,0.5610222147394506,0.2580534812282036,0.011880925632421928,0.21370096008208145,0.0579395350178113,0.07158258506013342,1.5572053645870054,0.08364115360619191,0.33941156144837803,0.2905323134288766,0.03707021212381729,0.042876725391031004
KIC3754895,-0.39609997019811394,0.2388252894259723,0.11579551265752447,-0.5003072931084861,-0.5187399168739679,0.22411965645381962,0.010530820446919435,0.21370096008208145,0.02305393029436887,0.06443736757261326,-0.7862474698573259,-0.4431790702760486,-0.3686814314786107,0.17798375957805052,0.025275144629875422,0.03980063082997533
