ID,BART_weight,HBNN_weight,GP_weight
HW_CMa B,7.069175318919052e-05,0.015288228945207682,0.9846410793016042
KIC9468847,0.06163989965382711,0.34829202789820224,0.590068072447969
BN_Scl_B,0.021888738476571502,0.2952594595247703,0.6828518019986585
EPIC204356572,0.1857334424748391,0.3342843501304837,0.47998220739467773
KIC6363365,0.0030552093265982573,0.39225925449777604,0.6046855361756248
HIP_41378,0.07234704291943836,0.19826149577424615,0.7293914613063132
KIC8174981,0.04558944544425964,0.31429251695782257,0.6401180375979177
NGC_2506_V5_B,2.795647051020979e-05,0.0019227130542520511,0.998049330475238
KIC10025841,0.013164851049267096,0.12373362576180522,0.8631015231889265
KIC3223000,0.016759926150634877,0.1900889348551687,0.7931511389941972
KIC11456910,0.011404530539097917,0.33403783502183176,0.6545576344390693
KIC8677016,0.018064295633093638,0.34647580686339546,0.6354598975035108
GX_Gem B,0.02730405565507495,0.3054099192535381,0.6672860250913869
KIC2837475,0.07238421262721813,0.24343697923068805,0.6841788081420935
KIC5309966,0.018114796125309706,0.1681011128355349,0.8137840910391568
KIC5939450,0.00361980902565208,0.2044788785846364,0.7919013123897112
KIC7174470,0.001752478673196318,0.08907802326466659,0.9091694980621361
2MASS_J05282082+0338327_A,0.0869624572235567,0.15197157416667928,0.7610659686097633
KIC12069569,0.013285390789771569,0.22259709724299434,0.7641175119672344
KIC9410862,0.004916051921948416,0.16562785653858572,0.8294560915394658
KIC6605673,0.015256832557442153,0.38140550669406414,0.6033376607484944
NGTS-EB-8_A,3.192415500439658e-05,5.1010029963023776e-05,0.9999170658150339
KIC9402223,0.015287357997131726,0.2054112759798292,0.7793013660230395
KIC12069127,0.003326922422000412,0.10139999063673528,0.8952730869412622
KIC11188219,0.023700858621257457,0.12799836945599422,0.8483007719227458
TIC54759992_B,0.0001740365115831189,0.03667330892819098,0.9631526545602264
KIC8150065,0.12493459820910822,0.27529892852934634,0.5997664732615465
CO_And B,0.07073469716488186,0.28803397793572766,0.6412313248993912
KIC9394953,0.024259506242907403,0.19989109026006086,0.7758494034970329
KIC10031808_A,0.0022633621674565973,0.09429919721528757,0.9034374406172557
EPIC211770390_A,0.027348270415235878,0.1954370721798035,0.7772146574049597
KIC7910848,0.02609592623652429,0.19600542254694636,0.7778986512165308
KIC10583181_A,0.004990496142642425,0.2083227475199237,0.786686756337433
KIC4842436,0.019037189404814102,0.14063331863190778,0.8403294919632788
KIC4465324,0.09151262408013958,0.19808266454336723,0.7104047113764914
KIC9512063,0.0031236796408439928,0.30735328674359574,0.689523033615559
EW_Ori A,0.009514684523850604,0.07030414185169877,0.9201811736244502
KIC7670943,0.1035020547308099,0.26649680608944565,0.6300011391797438
KIC6853020,0.0027325783221723784,0.0938995469929226,0.9033678746849078
*_mu._Her,0.0031183023029610355,0.07596658399921062,0.9209151136978311
KIC4571351,0.023395399730268752,0.17631901053090765,0.8002855897388212
KIC3112889,0.001251028047619939,0.24828387329575152,0.7504650986566279
KIC4450844,0.08990769076616585,0.37090004937669413,0.5391922598571398
KIC8435400,0.0016070200318872164,0.08301708655178566,0.915375893416326
CO_And A,0.07112822558002803,0.29130819019979615,0.6375635842201764
KIC10462940,0.006017477243377954,0.07661144277320212,0.9173710799834163
KIC7611858,0.09968785569757897,0.2660070596003541,0.6343050847020666
G250-29_A,9.966012706140765e-05,0.00019839054067729873,0.9997019493322603
KIC1725815,0.025953634368481904,0.22036771894432716,0.7536786466871908
UX_Men A,0.032627248531805784,0.16272786116932775,0.8046448902988664
KIC4143755,0.012564184423421882,0.2855397083287493,0.7018961072478291
KIC10290021,0.012090418128113109,0.17205334885035822,0.815856233021527
AD_Boo A,0.01507312594010028,0.14104137594341698,0.8438854981164818
KIC12258514,0.12924191092421325,0.2926895814507494,0.5780685076250355
KIC6593620,0.019078902528394896,0.33118895784833524,0.6497321396232716
KIC10727922,0.003478893709779025,0.2957005964651133,0.7008205098251109
KIC6196457,0.007162777058298067,0.11795239315796255,0.8748848297837405
HS_Aur A,0.013268111240438975,0.029787487652182244,0.956944401107378
EPIC206064678,0.00018236817510207547,0.006960942225688995,0.9928566895992098
V568_Lyr B,2.0870096059006837e-05,0.0008501085362064202,0.9991290213677364
KIC5095850,0.00077833449456117,0.054582209338628965,0.9446394561668136
KIC9273544,0.04211764058140586,0.43116275942899557,0.5267195999895999
47_Tuc-V69 B,0.0012466257613068293,0.26069018278984424,0.738063191448848
KIC11389437,0.09610983566397266,0.31951897430072135,0.5843711900353055
KIC10202294,0.0005304521123732901,0.04903031786494365,0.950439230022683
EPIC201860743,0.05539143210266789,0.2638504006786666,0.6807581672186636
CD_Tau B,0.05569227667974489,0.23977437200887314,0.7045333513113832
KIC6612225,0.002794618564459851,0.28836235547851885,0.7088430259570203
KIC7591963,0.04223544177477307,0.2404494187697637,0.717315139455465
KIC12253255,0.0021650271319067754,0.08846036659991782,0.9093746062681766
Tyc_5227-1023-1_A,0.0018652091093161727,0.38661967810331593,0.6115151127873688
KIC10355856,0.050024046473827896,0.30107723121579194,0.6488987223103815
KIC9641837,0.011036580421852576,0.271362775162348,0.7176006444158016
KIC8493800,0.07050703206839304,0.23935569883653834,0.6901372690950685
KIC5450445,0.020997020213603196,0.20520769343530748,0.77379528635109
TIC369605666_A,0.030386681531840386,0.09401685679188833,0.8755964616762721
EPIC204506926,0.002793589257455947,0.05841864167913285,0.9387877690634118
KIC8499940,0.10003972946666681,0.3002445101844379,0.5997157603488945
KIC12069449,0.008505175857205663,0.044569585301455605,0.9469252388413415
KIC7019341,0.002099821746174296,0.05497627210249827,0.9429239061513267
KIC9955598,0.0003825656783150571,0.005438809859177031,0.9941786244625073
KIC12117868,0.10222035016921288,0.2834503760862164,0.614329273744572
KIC6593461,0.007274250368512156,0.07757505597831206,0.915150693653177
GJ_22_A,3.682139777439687e-05,0.00018429983408822833,0.9997788787681343
KIC12735580,0.020075957632973138,0.2055759787353128,0.7743480636317156
UCAC4_555-031577_B,0.005154660153018078,0.15648680163270273,0.8383585382142783
KIC11971746,0.011669353482840017,0.10420383767686965,0.88412680884029
Tyc_5227-1023-1_B,0.00035117114583587685,0.10469685866154829,0.8949519701926147
TYC_1332-131-1_B,0.2839351764791654,0.3338928883001124,0.3821719352207228
KIC5950854,0.026480038448706354,0.2462509524495651,0.7272690091017293
KIC8241455,0.01827465741003637,0.23797895791820486,0.743746384671761
ASAS_J060505+2032.1_A,0.004249229262377899,0.10150843765778424,0.8942423330798394
KIC4756112,0.003909933135623848,0.23398820480059077,0.7621018620637874
KIC8524425,0.009026538218033682,0.12710955378092456,0.8638639080010406
KIC9455860,0.059526836743251696,0.22287770480115934,0.7175954584555909
KIC4914923,0.010743386098538891,0.07874991242656364,0.9105067014748963
EPIC206289767,0.009413037738991058,0.1526606127690977,0.8379263494919093
LINEAR_23079661_A,0.00015475190495531948,0.0009903223355956512,0.9988549257594472
KIC4586099,0.0196869577018768,0.2832653225469474,0.6970477197511732
EPIC219568666_A,0.009908953064332036,0.08007050087654276,0.9100205460591236
KIC8494142,0.027037208649488876,0.2204086207791385,0.7525541705713717
KIC10717090,0.008867449606815193,0.10380824204446965,0.8873243083487153
KIC12011630,0.02653685297989426,0.07188668833685302,0.9015764586832544
KOI-126_A,0.00501282925575901,0.1139969661491819,0.8809902045950587
KIC11453915,0.00970885740300143,0.10255560213294113,0.8877355404640571
47_Tuc_E32_A,0.001552651840643097,0.29525183751752093,0.7031955106418356
KIC3344897,0.012577462833074367,0.15853933097455497,0.8288832061923698
