ID,BART_weight,HBNN_weight,GP_weight
KIC3230227_A,0.6097276358895494,0.10603981416924632,0.2842325499412058
KIC8579578,0.467705319073997,0.40014609101070686,0.13214858991529624
KIC8241455,0.8042141742144239,0.1084754617156425,0.08731036406993091
KIC5431016,0.4628508527223556,0.28290682430190794,0.2542423229757356
ASAS_J065134-2211.5_A,0.008622712035190449,0.26973442964513594,0.7216428583196736
KOI-126_A,0.09048014542738925,0.8104901445524322,0.09902971002017684
KIC8493800,0.12215455441934021,0.6110960586327234,0.26674938694793665
EPIC204506926,0.0035366255326633837,0.9504128436463484,0.0460505308209894
EPIC201860743,0.3884387427698386,0.42415377867371906,0.1874074785564438
KIC4842436,0.04098026382278957,0.8270672071417168,0.13195252903549481
KIC9292130,0.43557566967905664,0.4419707767572177,0.12245355356372463
KIC6287060,0.22441406736195835,0.4808458750288917,0.2947400576091485
KIC3633847,0.17155297356603993,0.7006137923526758,0.12783323408128483
ASAS_J090232-5653.4_A,0.3199034328918326,0.24494010085271142,0.4351564662554565
HD24465_B,6.1810234284235966e-06,0.008217729884493907,0.9917760890920796
EPIC201367904,0.6255810085041987,0.24289900542932089,0.1315199860664813
KIC10583181_A,0.3492259879222763,0.2831993256378941,0.3675746864398315
EW_Ori A,0.036779815991350946,0.4067909341692541,0.556429249839398
EPIC219394517_A,0.01770137711251042,0.3266981686853798,0.6556004542021099
KIC8802782,0.10619230724574089,0.8360095288962504,0.057798163858009316
CO_And A,0.28525241955854536,0.5012167035847582,0.2135308768566964
KIC6363365,0.039647651501857235,0.4850204567979104,0.4753318917002309
EF_Aqr A,0.10840693640152983,0.4373630775686301,0.4542299860298391
KIC9402223,0.8497390923885605,0.08122914643391506,0.0690317611775218
EPIC206453540,0.5255660205644485,0.27222537161389093,0.20220860782166178
KIC4141376,0.017855887447273948,0.16887075798680123,0.8132733545659261
UCAC4_665-061158_B,0.0018487076302229556,0.019629236019026348,0.9785220563507515
ASAS_J060505+2032.1_A,0.6442427568169093,0.12108803492797711,0.23466920825511162
KIC6605673,0.17786005333732066,0.47269040898152914,0.3494495376811499
alf_Cen_A,0.006830931090985441,0.7883049347551058,0.2048641341539082
KIC7771282,0.39352734075268103,0.336592363248549,0.2698802959987701
UCAC4_570-022931_B,0.018016275073620927,0.2681732179305561,0.7138105069958238
KIC3761840,0.7805663100170099,0.15433858699314768,0.0650951029898429
NGC_2506_V5_B,0.00020890555876793853,0.011044436595829137,0.988746657845403
KIC9700430,0.15241971777109964,0.593804272548235,0.2537760096806666
KIC11027406,0.07451446940050191,0.3881644669178111,0.5373210636816851
KIC5309966,0.1308570761477912,0.6897933785273089,0.17934954532490047
KIC9410862,0.02033743119680663,0.26484791183704476,0.7148146569661488
KIC11507653,0.07922418002485293,0.7757305526145389,0.14504526736060633
KIC3534307,0.088914826608758,0.4235611659220296,0.48752400746921154
KIC8494142,0.26392066807210524,0.5665534869299867,0.169525844997907
