ID,BART_weight,HBNN_weight,GP_weight
KIC3239707,0.002386235635999077,0.35238850133713473,0.645225263026864
KIC11555266,0.002818583415858342,0.016390043838537014,0.9807913727456048
KIC11654142,0.02507836534744661,0.3475442979737933,0.6273773366787595
KIC3970635,0.04184721254552905,0.3447450018177531,0.6134077856367183
KIC8328668,0.028826928516022338,0.1581575280046912,0.8130155434792834
KIC5702251,0.00018517738186871205,0.03786594777397295,0.9619488748441594
KIC6757332,0.06751688055871166,0.30742665609648234,0.6250564633448079
EPIC211693588,2.8035683423290556e-06,0.06880976266073383,0.9311874337709225
KIC10921388,0.00047101909715937515,0.3674658338409077,0.6320631470619329
KIC11723893,0.009927127359906291,0.09544999229215094,0.8946228803479418
KIC3248982,0.002443460380555102,0.40834041958450595,0.5892161200349408
KIC11401925,0.00019280213222525616,0.382058028026495,0.6177491698412803
KIC2017541,1.6680307443450132e-07,0.2563378654718598,0.7436619677250653
KIC8219000,0.008114938465331206,0.4448116240475065,0.547073437487162
KIC12217017,0.0034579508322527468,0.0804923467360725,0.9160497024316743
KIC8174161,0.009251157709579788,0.31633634106128034,0.6744125012291402
KIC8248948,8.908423851895578e-06,0.28044766145151007,0.719543430124636
EPIC248554817,6.008345036465033e-05,0.026446136304778874,0.9734937802448548
KIC5623444,0.007046521348611072,0.025907448431784285,0.9670460302196023
EPIC212044397,0.051660699582786934,0.4474497718984186,0.5008895285187954
EPIC210685306,9.99447939189019e-05,0.1379401439586029,0.8619599112474792
EPIC201623257,0.004132275845396368,0.04193436109988035,0.9539333630547209
KIC10989961,0.006622724935219975,0.35795010131600496,0.6354271737487747
KIC7732335,0.029276594235169255,0.25299051119786964,0.7177328945669614
KIC1162220,8.814886940337536e-07,0.3588640231898033,0.6411350953215013
KIC8948617,0.00423973197247974,0.5979571095012444,0.3978031585262757
KIC3643725,0.013827665189074596,0.5049809141962016,0.48119142061472303
KIC9787045,0.006512249111392391,0.3912407258912289,0.6022470249973807
KIC9852625,4.273719222771028e-07,0.6048988894526577,0.3951006831754215
EPIC229039250,1.9514434594741328e-05,0.019522362374448987,0.9804581231909549
KIC10547575,0.0018614392342809164,0.411558393857822,0.5865801669078942
KIC7667757,0.005209037574117235,0.5040821981008231,0.4907087643250601
KIC6790108,0.006576382893477998,0.38269407396767857,0.6107295431388434
KIC5171912,0.011249704485540931,0.15571166808049944,0.8330386274339603
KIC11759700,0.023485272049579294,0.17549386141176357,0.8010208665386599
KIC9717671,1.0677097441664734e-07,0.1416160315464571,0.8583838616825676
EPIC248500731,0.0008434108765216256,0.11632219519531194,0.8828343939281652
EPIC205977740,0.0019343859059396732,0.7119779734704458,0.28608764062361464
KIC7668782,3.665195447155796e-06,0.37733137453420307,0.6226649602703487
EPIC212177318,0.00021032057412217117,0.1483122735972616,0.8514774058286149
KIC7831228,0.0001396665480991715,0.4829697204589407,0.5168906129929585
KIC8836830,0.0006798918531057275,0.017205529996933814,0.9821145781499612
KIC5168713,0.002817083328763987,0.5759040688733085,0.42127884779792746
KIC10122158,0.0023223673103241493,0.018896798676214622,0.9787808340134604
KIC6949692,0.05214290760121073,0.3768711290359779,0.5709859633628119
EPIC206499039,3.0610498183916177e-06,0.27676286762517405,0.7232340713250076
KIC10815204,1.1072681618611442e-07,0.5671268455348218,0.4328730437383608
KIC11243761,8.01741057091803e-07,0.3850174733634565,0.6149817248954861
KIC5566078,4.116456491358253e-08,0.19577296335998443,0.8042269954754515
EPIC246188691,0.0026862110676158547,0.4303799043152247,0.5669338846171598
EPIC246237036,0.0001762105064876703,0.18508764206355374,0.8147361474299596
KIC9667164,0.05098794016180914,0.3570024513167593,0.5920096085214317
KIC8494160,0.000876111109081814,0.005647544377200828,0.9934763445137164
KIC11342308,0.09665699667265006,0.20943247502407142,0.6939105283032776
