ID,BART_weight,HBNN_weight,GP_weight
HIP_41378,0.279938750995964,0.25714101829803176,0.46292023070600313
KIC8174981,0.19799928494653474,0.15402688205034012,0.6479738330031245
NGC_2506_V5_B,0.005310890645461628,0.007672756215240398,0.9870163531392984
KIC10025841,0.07482233988118722,0.2708145448757618,0.6543631152430481
KIC3223000,0.22735779406361079,0.16325564286629626,0.6093865630700924
KIC11456910,0.22291257218767238,0.1423876603520115,0.6346997674603159
KIC8677016,0.261887709714247,0.16978271339735646,0.5683295768883961
GX_Gem B,0.20050887376620813,0.13595518039743337,0.6635359458363603
KIC2837475,0.29606589905273256,0.3054925989767751,0.3984415019704936
KIC5309966,0.18622022353883874,0.31538458264704705,0.49839519381411346
KIC5939450,0.11156175104215266,0.0638608867526552,0.8245773622051934
KIC7174470,0.07751031038410762,0.16639472310160738,0.7560949665142835
2MASS_J05282082+0338327_A,0.05193733822951041,0.1466335889022845,0.8014290728682049
KIC12069569,0.18497310778750062,0.11135575966391728,0.7036711325485845
KIC9410862,0.11219483454685308,0.08342836318508595,0.8043768022680635
KIC6605673,0.2121182913930959,0.14122224694434565,0.6466594616625573
NGTS-EB-8_A,0.00059796322753014,0.0028567317611269643,0.9965453050113415
KIC9402223,0.17447568697042554,0.10640016672518135,0.719124146304395
KIC12069127,0.14328912163286137,0.15926593336007494,0.6974449450070648
KIC11188219,0.13591663638403254,0.2726745660325415,0.5914087975834258
TIC54759992_B,0.028178217686784034,0.023845807161181603,0.9479759751520342
KIC8150065,0.291969302863144,0.3056485900554471,0.40238210708141087
CO_And B,0.22868091779701877,0.28069002765749473,0.4906290545454862
KIC9394953,0.13534817131016608,0.23841621178414155,0.6262356169056924
KIC10031808_A,0.22228873471538366,0.09216454443267066,0.6855467208519436
EPIC211770390_A,0.11380663693057715,0.17288167026668758,0.7133116928027365
KIC7910848,0.1530916856028358,0.30959004253365147,0.5373182718635142
KIC10583181_A,0.25385923061756516,0.1305392341939443,0.6156015351884914
KIC4842436,0.07377458722898009,0.2219646552603302,0.7042607575106874
KIC4465324,0.1472937553275473,0.2734347053520728,0.5792715393203816
KIC9512063,0.09047404586979954,0.06639122338603974,0.8431347307441589
EW_Ori A,0.13563625767319176,0.20891958435470748,0.6554441579720993
KIC7670943,0.33125080200785584,0.27379267224159304,0.39495652575055046
KIC6853020,0.13216199682099752,0.19655752996868503,0.6712804732103166
*_mu._Her,0.039175668281693686,0.17852446619964518,0.7822998655186605
KIC4571351,0.12331799704400503,0.31687638943562946,0.5598056135203661
KIC3112889,0.12570189423157424,0.06956422185780436,0.8047338839106231
KIC4450844,0.21216886232216836,0.2023146579724475,0.5855164797053842
KIC8435400,0.09749618504896657,0.14718946381794817,0.7553143511330838
CO_And A,0.22430230515107646,0.2763309026666223,0.49936679218230134
KIC10462940,0.1427545175032999,0.27076808247315337,0.5864774000235464
KIC7611858,0.17427494856359796,0.28387531509096303,0.5418497363454402
G250-29_A,0.0010289366635179145,0.004121854450918445,0.9948492088855662
KIC1725815,0.26560647263053694,0.16454054782198868,0.5698529795474733
UX_Men A,0.20095653394986573,0.29354168384195944,0.5055017822081747
KIC4143755,0.08229116872413485,0.08839676123961147,0.8293120700362563
KIC10290021,0.1542478455860385,0.19411551478238773,0.6516366396315725
AD_Boo A,0.20748849099776442,0.32800695195213003,0.46450455705010574
KIC12258514,0.20591043454088467,0.29333580289473365,0.5007537625643836
KIC6593620,0.1144706170718807,0.11221902698260768,0.7733103559455117
KIC10727922,0.14852476169583875,0.08880276698748478,0.7626724713166776
KIC6196457,0.07474151433078191,0.2343587064567584,0.6908997792124585
HS_Aur A,0.04357677347476038,0.08186564536191435,0.8745575811633276
EPIC206064678,0.01950944297567088,0.09523298026564612,0.8852575767586839
V568_Lyr B,0.0033502796529530933,0.02567943269220858,0.9709702876548377
KIC5095850,0.13235826300202413,0.13568468575904313,0.7319570512389308
KIC9273544,0.2490979496018837,0.18533514049273997,0.5655669099053747
47_Tuc-V69 B,0.07901830701164829,0.05852371003431339,0.8624579829540379
KIC11389437,0.25059947187131354,0.2599408973555635,0.4894596307731231
KIC10202294,0.032987371564166895,0.1826510687261395,0.7843615597096937
EPIC201860743,0.1485730244427413,0.17787714382859246,0.6735498317286694
