ID,BART_weight,HBNN_weight,GP_weight
KIC3432992,0.007813495258953617,0.4112299001965894,0.5809566045444565
KIC1864183,0.004034314251174987,0.38116601378580117,0.6147996719630255
EPIC210683150,0.00018547606333069343,0.013318983659758967,0.9864955402769124
KIC9589060,1.557567889450946e-05,0.2255435661655262,0.7744408581555768
KIC7616655,0.00916989521891924,0.5687145380677274,0.4221155667133551
EPIC247047052,0.0016946829611793684,0.2317821973603672,0.7665231196784539
KIC9968249,0.004163589200769811,0.31443134715881615,0.6814050636404151
KIC6612480,0.0035557378744063687,0.5652032344814703,0.4312410276441256
EPIC248568868,0.00011999081748196237,0.37639837739045184,0.6234816317920652
EPIC246377577,0.00038654577593697257,0.17496516697678025,0.8246482872472833
EPIC210984048,0.0002887802456733909,0.17109899693583505,0.8286122228184912
KIC8558329,0.00048508112188963033,0.3276406691886529,0.6718742496894603
KIC6803104,8.7383287370505e-09,0.15354731851760411,0.8464526727440669
KIC9026209,1.9885812699834658e-08,0.14342455118264363,0.8565754289315439
EPIC210435152,2.0820302228235325e-05,0.09785073990259142,0.9021284397951812
KIC5856737,0.00032246559645965155,0.035567615867197415,0.964109918536344
EPIC212134953,0.02679179007756012,0.39977687484901164,0.573431335073428
KIC9116434,9.761172119871735e-05,0.05273380766822493,0.947168580610574
KIC9880457,0.015208494095100106,0.39136480062919266,0.5934267052757088
KIC8328668,0.006451338920026533,0.2601983483027512,0.733350312777221
EPIC210474556,0.00045652070875833124,0.45276312665863255,0.5467803526326096
EPIC211888522,0.003052317762180454,0.25022841888361314,0.7467192633542072
KIC11407805,2.213382766160954e-05,0.024776116273308033,0.9752017498990332
EPIC204198376,5.2097440200450364e-05,0.29858119426212076,0.7013667082976802
EPIC211439170,0.005837254982950943,0.15189787759404696,0.8422648674230011
EPIC212593364,0.0006237498634760665,0.027585248166063295,0.9717910019704622
EPIC212028009,0.0036056326718442904,0.06683133308533012,0.9295630342428256
KIC7667757,0.004258670012717007,0.46012024837678317,0.5356210816105008
KIC9692954,0.00028088023905544727,0.26525116466728166,0.7344679550936637
KIC4671204,3.529565335961208e-05,0.33349262035136623,0.666472083995274
KIC7587773,0.0039378346786901166,0.22610974246088844,0.7699524228604229
EPIC213460379,0.001498644070384234,0.09240850887421745,0.906092847055399
KIC8738333,0.010691219258281162,0.39948152910825413,0.5898272516334658
EPIC211974234,0.012917130726026974,0.34189439338450783,0.6451884758894652
EPIC210446038,1.3027519147653019e-05,0.026449957338571604,0.9735370151422812
EPIC210746719,0.0005421574013970586,0.03861695449620442,0.9608408881024013
KIC7429237,4.463062878392598e-10,0.4565989847793349,0.5434010147743592
EPIC206156731,0.02509177362865734,0.5258937249478829,0.44901450142345933
KIC7430868,0.018076501577930025,0.4846020506821521,0.4973214477399181
EPIC212461950,0.009138024018819677,0.45836703986086397,0.5324949361203154
KIC6212708,0.0010968687693636151,0.4826280109007439,0.5162751203298918
KIC11554144,0.003546466366033662,0.5313557649913807,0.4650977686425853
KIC7732255,0.05341904066982622,0.4257743514892022,0.5208066078409721
EPIC210410854,3.0508545302220066e-05,0.2787935749542244,0.7211759165004751
KIC9995162,0.008053481836224253,0.3841989894377602,0.6077475287260162
KIC11667420,0.00021319858538744926,0.33637563521459773,0.6634111662000128
KIC8683589,1.5197214465195176e-07,0.6539458874560343,0.3460539605718214
KIC5176709,0.014097971141014255,0.2893055279192689,0.6965965009397174
KIC11759700,0.002794785020059895,0.2750222475264925,0.7221829674534459
EPIC246405331,0.002158365283967542,0.15688906085276563,0.8409525738632668
EPIC220631425,0.00018962879194651177,0.20769994545694365,0.79211042575111
EPIC212627232,0.00029840350297578367,0.04284862302305274,0.9568529734739706
KIC8524315,0.008516936678651407,0.17184409757225774,0.8196389657490911
EPIC211413430,0.0016329606112420536,0.4167145256109637,0.5816525137777928
EPIC210658376,0.0019297008075355715,0.11568992036746677,0.8823803788250002
EPIC246234071,0.002366363647868319,0.29208030793052314,0.7055533284216087
KIC12251438,8.941558061460082e-07,0.765569291402715,0.2344298144414783
KIC8350645,0.01271807796940149,0.36469133626924816,0.622590585761352
EPIC210749402,0.0006150875892547571,0.028473100633744922,0.9709118117770005
EPIC220447896,0.029326787438835236,0.12539062395134867,0.8452825886098159
KIC3861797,0.0002700516974296666,0.11136402996559995,0.888365918336972
EPIC210700361,0.003507808916772623,0.11311625962364308,0.8833759314595824
EPIC211658621,0.01160721377815177,0.317723366222982,0.6706694199988665
KIC9899421,0.00024110276643935497,0.3928715736498192,0.6068873235837418
KIC5525400,0.007328919119300847,0.4025275138443857,0.5901435670363107
KIC5610212,0.008111023714318365,0.18245362167814827,0.8094353546075305
KIC6425089,0.00021564227029176328,0.22464596968762834,0.7751383880420804
KIC9887609,0.0011211022285987171,0.1524784352915358,0.8464004624798651
KIC6879252,0.003342485365310719,0.4593264096519715,0.5373311049827181
KIC11033569,3.878889296055746e-05,0.07467299907866642,0.9252882120283727
KIC7040879,0.006298358822054314,0.5350849800807137,0.45861666109723237
KIC8082339,0.0001789598725832999,0.5908978312979422,0.4089232088294746
KIC9692529,0.003251249608358746,0.2724526432893517,0.7242961071022889
KIC11810190,0.00010406602797281607,0.4256652834410438,0.5742306505309857
EPIC212166707,0.13046294363403155,0.37475238525806037,0.4947846711079068
KIC7543672,0.00014323912282891918,0.25399684019963903,0.745859920677529
KIC3103827,0.004746564698281669,0.7013686368118556,0.29388479848986204
KIC5350351,0.0005814455137942777,0.16765568152599572,0.8317628729602096
KIC9350031,0.005907710908090249,0.627620763169216,0.366471525922694
EPIC210837904,0.003068903186913119,0.45344249321202756,0.5434886036010569
KIC6939158,0.0001307997214298463,0.3081031364855498,0.6917660637930177
KIC11415061,8.951091741296694e-07,0.20920692312358335,0.7907921817672411
EPIC212469827,0.00016084511187340394,0.1622661661391591,0.8375729887489678
KIC7871690,0.0072135899889567475,0.3744037344135815,0.6183826755974628
KIC2972876,0.0007420547475436855,0.3010878148745232,0.6981701303779343
KIC8690175,3.715007807723902e-07,0.22082934866229384,0.7791702798369247
KIC2018392,0.004954494486665236,0.37419446102412973,0.6208510444892046
KIC6304664,2.0315954522170222e-05,0.4567098552617871,0.5432698287836913
KIC4066278,0.0007744849689567032,0.1332127350623735,0.8660127799686709
KIC6698720,0.0012193703863824876,0.3685968970781985,0.6301837325354186
EPIC206194285,0.0006486784463512025,0.3642014626844208,0.6351498588692293
EPIC205958354,0.0004326773582400911,0.13302530105679827,0.8665420215849603
EPIC220176759,0.0006009267575545245,0.47378166212437256,0.525617411118073
KIC7270385,0.00023312124973905358,0.26214398581959747,0.7376228929306623
EPIC246218278,0.0018334750351837103,0.5728793516048206,0.42528717335999583
KIC4738308,0.02408811975115173,0.3803383392716568,0.5955735409771917
KIC5514024,4.9986911287721335e-05,0.06250746922992384,0.9374425438587903
KIC10937071,5.1827818770559074e-05,0.023008308024248747,0.97693986415698
KIC5623794,3.9630790036306875e-07,0.3051544851201536,0.6948451185719443
KIC8557457,2.5364111526854073e-05,0.6417248740923592,0.35824976179611423
KIC6590195,0.0004187440401378387,0.0836510067259683,0.9159302492338915
KIC5284948,0.00045722535112671273,0.06750736870804996,0.932035405940822
KIC10407047,0.00042162359501584523,0.09397084843883138,0.9056075279661533
KIC7810708,2.3809449242157206e-05,0.19162878649249596,0.808347404058261
EPIC248554817,9.715229164745414e-06,0.04461403349150576,0.9553762512793279
EPIC210850780,0.00024337358320819974,0.09520881122734341,0.9045478151894468
KIC4348513,0.00015395876436199735,0.39696892028577085,0.6028771209498666
EPIC205985980,0.002207996257289881,0.5572082406472433,0.4405837630954678
EPIC206051624,0.0004322810257982298,0.24230599260475177,0.7572617263694491
KIC7610636,0.031501146458634915,0.3390026013284425,0.629496252212923
KIC9076584,0.0005387933657355148,0.09157792192684436,0.9078832847074231
KIC6264743,1.344930246336223e-05,0.2919517040875077,0.708034846610028
KIC2832426,0.04193637288539059,0.34778076782941103,0.6102828592851975
KIC9658002,0.0010446857485127798,0.4765199994787925,0.522435314772696
KIC11204531,0.002750192515335498,0.37693251157904445,0.6203172959056186
KIC10547575,0.0003884174227873061,0.38556170968223963,0.6140498728949735
KIC9787045,0.0031704058712720548,0.374306989043924,0.6225226050848043
KIC10383368,0.03426035511349147,0.5618294105559486,0.4039102343305602
KIC10815204,1.8363090277824977e-07,0.5572319601111103,0.4427678562579864
KIC10067407,0.0016446468040052827,0.4833239890071388,0.5150313641888563
EPIC205912715,4.4289550246463725e-05,0.021774443069705225,0.9781812673800473
KIC11145974,0.0009285788037657804,0.37778472770543703,0.621286693490797
EPIC201833846,0.007772766355862289,0.38825875605556104,0.6039684775885737
KIC10213610,0.04384694539141639,0.38946317831022875,0.5666898762983544
KIC8223068,1.0235142040580923e-05,0.46624670913396765,0.5337430557239956
KIC10989961,0.003185134822673721,0.44082325522561316,0.5559916099517124
KIC12168406,2.8248452150896278e-05,0.3129685972584466,0.6870031542894024
KIC5384777,6.214700351270617e-05,0.01741493057168314,0.9825229224248023
KIC2696115,1.5259896247285704e-06,0.15449077473400274,0.8455076992763706
KIC12258572,1.1214509194276165e-06,0.4011073750785087,0.5988915034705729
KIC8489118,0.03354040492540351,0.365125756296663,0.6013338387779358
EPIC245924645,0.011450397369194003,0.23536040313599743,0.7531891994948094
EPIC248876801,0.0003108427481208726,0.045919590732928166,0.9537695665189523
KIC5478192,0.006699035032710367,0.4319481244122049,0.5613528405550853
KIC11200383,0.00031139691911095,0.09769982005267265,0.9019887830282153
KIC6209377,0.047385341091548516,0.3987110276191429,0.5539036312893093
EPIC210942953,0.0012665224975563771,0.2508042542881015,0.7479292232143396
KIC9080407,0.013251800186523433,0.379097859091957,0.6076503407215187
EPIC201682980,0.0068320948133561085,0.12219336265134026,0.8709745425353038
KIC7670489,0.0007498656945089645,0.556350324271399,0.44289981003409157
EPIC211740473,0.02584438541899262,0.5825442927840739,0.3916113217969329
KIC11136049,0.0001548762352182621,0.15174355677295687,0.8481015669918256
KIC4067825,0.012066954689325657,0.5840284356260991,0.40390460968457437
KIC3855039,0.0001170653760927679,0.3403447854574544,0.6595381491664513
KIC2437507,7.672089203031008e-08,0.26063613697937416,0.7393637862997355
KIC9430786,0.027808552439569548,0.35322892862083116,0.6189625189395991
KIC5446355,2.471598342354777e-06,0.20529073290127287,0.7947067955003853
KIC5175172,0.000288571716574411,0.5072887603799197,0.4924226679035052
KIC9512426,0.019928280865877068,0.5030604812619973,0.4770112378721236
KIC7449151,0.000478548688639075,0.07163114776579114,0.9278903035455708
EPIC210575071,0.02419136891808115,0.3492536848772497,0.6265549462046676
EPIC210366266,0.09160134065181243,0.40407676312903545,0.5043218962191529
KIC7428624,7.829994028132778e-07,0.30133726530476407,0.6986619516958346
KIC8510483,2.6671167377319008e-05,0.2941612033683047,0.7058121254643184
KIC3424072,0.0006522997104331324,0.10924976392902862,0.8900979363605417
KIC9823871,0.0010562669822143172,0.6848341209082687,0.3141096121095158
KIC3222740,0.04846768259742376,0.4252683739556126,0.5262639434469646
EPIC206107394,1.8248093054397628e-05,0.00932655024133246,0.9906552016656125
KIC10122158,0.00032106685979628626,0.04651232353331796,0.9531666096068845
EPIC220622778,0.0009179317617768743,0.6081642220185078,0.3909178462197147
EPIC246280671,2.1872634745224213e-05,0.3329906400946704,0.666987487270585
KIC5641322,0.00021597785648213758,0.2593288500594678,0.7404551720840508
KIC6752140,0.00039692888637416044,0.7154405754675016,0.2841624956461239
KIC9784687,0.0011397773947625478,0.5762371903526371,0.4226230322526009
EPIC212873074,0.002317410475788671,0.6390288393824609,0.3586537501417512
KIC5881531,0.020639093483077294,0.35644652173398744,0.622914384782935
KIC11498178,0.00010518641736035601,0.03053541259459228,0.9693594009880478
KIC11353223,0.0019018761484903002,0.34558187256476586,0.652516251286741
KIC3337740,0.0014492026022818586,0.22874281807645383,0.7698079793212649
KIC11670968,0.0024702934420454668,0.6909407712021475,0.30658893535580817
KIC11097749,0.03696682454144166,0.39716915697164207,0.5658640184869151
KIC12217017,0.0007493509451529381,0.14569741726470306,0.8535532317901432
KIC6114108,6.196727498284728e-05,0.0657740076507928,0.9341640250742248
KIC9228331,9.693413672676671e-05,0.41734883440217935,0.5825542314610942
KIC6937017,0.005999797399956206,0.5428387361712651,0.4511614664287781
EPIC211513322,0.057620769910655505,0.31214727789212177,0.6302319521972223
EPIC212704676,0.027870889599465862,0.1618730840104699,0.8102560263900617
KIC7212148,0.06548937008356534,0.45036870760213255,0.4841419223143036
KIC12264780,0.0004690215996303916,0.04012994920990285,0.959401029190467
KIC3972675,4.8913839559879514e-05,0.3702236869427197,0.6297273992177193
KIC4931389,2.4151219501903493e-05,0.02029316189161542,0.9796826868888832
KIC3248697,0.015279379322597217,0.5455323252185383,0.43918829545886545
KIC4818593,0.012449387501995162,0.23488565189845126,0.7526649605995542
EPIC247419145,0.0003471964764125677,0.11732796807377364,0.882324835449815
EPIC213762399,0.0041488594798624115,0.1529511948860143,0.8428999456341218
KIC11127981,0.00916399845791355,0.3528702695996591,0.6379657319424282
KIC6037363,0.03148979257875789,0.48667129233137874,0.48183891508986126
KIC9519335,0.035741223339597714,0.3743000382084928,0.5899587384519088
KIC8145152,2.064155936602725e-05,0.2876499727778394,0.7123293856627941
KIC11910249,0.0010077459182819238,0.5783750883392035,0.42061716574251445
KIC10159217,0.008718533149754707,0.37866352302866657,0.6126179438215789
EPIC212341571,0.01190978329285315,0.22113195543982636,0.7669582612673195
KIC7908109,0.00025899690010387685,0.7050704512812259,0.2946705518186697
KIC5112948,0.005209577133512688,0.2486490623882538,0.7461413604782311
KIC3425044,0.018175776404074643,0.4591874921344477,0.5226367314614783
KIC10003349,0.034143922182183116,0.39697616542778047,0.568879912390038
KIC4565852,0.00023957464770518,0.02259139243786738,0.977169032914428
EPIC210830419,0.007175822391153291,0.33408527842282904,0.6587388991860179
KIC10670445,0.0019176020287442865,0.39370568332617933,0.6043767146450771
KIC4349133,0.0009456527399429397,0.3207731485449362,0.6782811987151203
KIC10555186,0.0002251274837289105,0.06912708058540037,0.9306477919308711
KIC4060615,0.03852517330320288,0.3784281697846595,0.583046656912139
KIC8108732,0.002380423285245587,0.07563196361127399,0.9219876131034783
EPIC213680013,0.007371507872583142,0.3761552642638272,0.6164732278635898
EPIC247763355,0.0001864112083592596,0.29136860253015057,0.7084449862614883
KIC8098590,0.0026148697739728664,0.20745038255625625,0.7899347476697703
KIC8561216,0.0006374185613607518,0.31091287385314004,0.6884497075854995
KIC7434436,0.001155984745232631,0.35487514383062524,0.6439688714241419
KIC8806231,5.014954193872462e-08,0.21309715121028436,0.7869027986401724
KIC5283733,0.001013502845185423,0.35961941095553135,0.6393670861992811
KIC11667266,0.014073400691172178,0.48102204108493657,0.5049045582238904
EPIC220295541,0.05007497411157459,0.1783558019486671,0.7715692239397561
EPIC211832927,0.09162641442785414,0.2862215564260654,0.62215202914608
KIC12022176,0.0017256658572219897,0.17916199758146337,0.8191123365613154
KIC4913049,0.00014462174110423137,0.0202949754613454,0.979560402797551
KIC5960552,0.01597101412595622,0.6169488124436238,0.36708017343042304
KIC10990113,6.493862711553295e-05,0.28746032709512176,0.7124747342777623
KIC10610250,3.6142895145395905e-05,0.026316021547172264,0.9736478355576793
EPIC248443632,0.00035394442526070623,0.1814497518217769,0.8181963037529634
EPIC201391243,0.0010422056014199588,0.6724782872095624,0.3264795071890171
KIC4920600,0.007362761901668942,0.12055125589413747,0.8720859822041939
